state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,112,0,0.0,0.0,24.28856744,31.19123840,101668.18750000,-0.88679141,0.43017969,-0.16013007,-0.82126474,-0.55888134,-0.10134557,0.07642184,0.04839359,-0.10752226,-37.44016647,-25.37428284,-10.40259361,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127831951466
S,112,0,0.0,0.0,24.30116673,31.18508911,101666.70312500,-0.89069676,0.42847261,-0.16025454,-0.82326692,-0.56021965,-0.10486438,0.03827487,0.12468754,0.12135956,-37.46718597,-25.44671440,-10.57891178,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127842965531
S,112,0,0.0,0.0,24.31427685,31.18730164,101668.32812500,-0.88764644,0.42981404,-0.16122837,-0.82244790,-0.55841100,-0.10201651,0.10693942,0.10942875,0.26631805,-37.44519806,-25.37308502,-10.51867294,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127853969800
S,112,0,0.0,0.0,24.32510532,31.18624878,101667.73437500,-0.89106309,0.42725161,-0.16171829,-0.82410359,-0.55885243,-0.10595904,0.29004487,0.15520512,0.12135956,-37.50912094,-25.43959618,-10.58473015,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127864975125
S,112,0,0.0,0.0,24.33649651,31.19711304,101668.50000000,-0.88703823,0.43066889,-0.16342357,-0.82386875,-0.55686891,-0.10078258,0.09168063,-0.03552974,0.04506562,-37.46282959,-25.39145279,-10.51224041,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127875938154
S,112,0,0.0,0.0,24.34909951,31.18710327,101668.50000000,-0.89228457,0.42969528,-0.16001187,-0.82452279,-0.56179261,-0.10471201,0.26715669,-0.14234126,0.12898895,-37.46944809,-25.34754181,-10.53703594,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127886938867
S,112,0,0.0,0.0,24.36038304,31.20057678,101666.28125000,-0.88642526,0.43054578,-0.15988593,-0.82098544,-0.55901033,-0.10086292,0.25189790,-0.08130611,0.06795380,-37.46708298,-25.44660187,-10.59113598,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127897924248
S,112,0,0.0,0.0,24.37104268,31.19096375,101667.20312500,-0.89020777,0.42957124,-0.15818082,-0.82188815,-0.56190354,-0.10385942,0.18323337,-0.09656490,-0.10752226,-37.49018860,-25.45155334,-10.67644787,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127908919239
S,112,0,0.0,0.0,24.38306335,31.19364929,101666.23437500,-0.88703573,0.43017989,-0.16037419,-0.82158983,-0.55884159,-0.10145548,-0.06090725,0.13994633,0.13661835,-37.44504547,-25.37291336,-10.53700924,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127919966563
S,112,0,0.0,0.0,24.39493954,31.20046997,101667.07812500,-0.88764566,0.42883685,-0.16110626,-0.82203388,-0.55808061,-0.10284664,0.08405124,0.07891117,0.26631805,-37.44449997,-25.40408516,-10.53061295,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127930945129
