state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
L,113,0,0.0,0.0,97.04111702,31.94879150,101697.01562500,0.11999908,0.05362157,0.98798454,-0.80729818,0.00837459,-0.58445573,0.15081625,0.07289376,0.09594852,-12.32602024,-11.87336922,-45.15929413,-7.23522329,-303.40728760,0.86648887,0.16777828,0.77083790,-0.47991776,-0.38384697,51.16427994,726.91063401,725.80688274,-23.83003235,1,0,1774476604765797093
L,113,0,0.0,0.0,97.05319558,31.93815613,101697.06250000,0.11963100,0.05447635,0.98774046,-0.80672538,0.00900973,-0.58482802,0.17370443,0.07289376,0.25616580,-12.35665512,-11.86082268,-45.03731918,-7.22184515,-303.59246826,0.86703283,0.16742216,0.77108616,-0.48006114,-0.38332409,51.22734833,726.91063401,725.80688274,-23.83003235,1,0,1774476604776783948
L,113,0,0.0,0.0,97.06372820,31.95167542,101696.75000000,0.12097564,0.05532977,0.98518050,-0.80443859,0.00779068,-0.58403373,0.07452230,0.11104073,0.12646610,-12.26440907,-11.88547230,-45.12875748,-7.29069042,-303.87121582,0.86780971,0.16688211,0.77146274,-0.48027730,-0.38253012,51.32311249,726.91063401,725.80688274,-23.83003235,1,0,1774476604787742637
L,113,0,0.0,0.0,97.07444542,31.95243835,101697.60937500,0.11828228,0.05655262,0.98700815,-0.80504817,0.01097640,-0.58579051,0.04400473,0.08052315,-0.14056270,-12.34422588,-11.93956184,-45.03145981,-7.38940334,-304.06375122,0.86835849,0.16653228,0.77170414,-0.48042592,-0.38200900,51.38521194,726.91063401,725.80688274,-23.83003235,1,0,1774476604798733936
L,113,0,0.0,0.0,97.08695022,31.93394470,101696.12500000,0.12012047,0.05435389,0.98713100,-0.80304867,0.00873686,-0.58893752,0.18133382,-0.23228200,0.27905399,-12.27661896,-11.86697102,-45.03113937,-7.27501297,-304.33428955,0.86915749,0.16599637,0.77208132,-0.48063314,-0.38121837,51.48073196,726.91063401,725.80688274,-23.83003235,1,0,1774476604809719272
L,113,0,0.0,0.0,97.09695162,31.93882751,101697.50000000,0.12012207,0.05386561,0.98944783,-0.80365580,0.00891116,-0.59194231,0.19659261,0.05000558,0.23327760,-12.28899479,-12.00083637,-45.22674179,-7.28043890,-304.51910400,0.86967832,0.16564491,0.77233428,-0.48077124,-0.38068473,51.54418564,726.91063401,725.80688274,-23.83003235,1,0,1774476604820811922
L,113,0,0.0,0.0,97.10820561,31.94305420,101697.48437500,0.12146876,0.05264384,0.98761946,-0.80107808,0.00714520,-0.59257185,0.13555746,0.14918770,0.17987186,-12.27665234,-11.85489559,-45.04329681,-7.33578920,-304.70712280,0.87020922,0.16529590,0.77258426,-0.48090318,-0.38016188,51.60699463,726.91063401,725.80688274,-23.83003235,1,0,1774476604831704075
L,113,0,0.0,0.0,97.12070432,31.94677734,101697.31250000,0.12207747,0.05691581,0.98761976,-0.80262631,0.00782646,-0.59098625,0.15081625,0.05763497,0.14172488,-12.31973934,-11.85483551,-45.04335022,-7.32933283,-304.98931885,0.87100983,0.16476479,0.77295876,-0.48110440,-0.37937602,51.70200348,726.91063401,725.80688274,-23.83003235,1,0,1774476604842699596
L,113,0,0.0,0.0,97.13019004,31.94639587,101696.60937500,0.11754850,0.05472216,0.98566645,-0.79782081,0.01141313,-0.59304500,0.15081625,0.20259346,0.04254276,-12.23961639,-11.93371010,-45.04960251,-7.24250603,-305.17010498,0.87152666,0.16441093,0.77320302,-0.48124611,-0.37885141,51.76505661,726.91063401,725.80688274,-23.83003235,1,0,1774476604853699173
L,113,0,0.0,0.0,97.13945820,31.94764709,101696.45312500,0.11938738,0.05484276,0.99066681,-0.80127728,0.01031007,-0.59710145,0.34918049,-0.17124686,0.03491336,-12.30137539,-11.86726856,-45.13484573,-7.30306864,-305.35986328,0.87206674,0.16405767,0.77344894,-0.48137942,-0.37833270,51.82804108,726.91063401,725.80688274,-23.83003235,1,0,1774476604864700510
L,113,0,0.0,0.0,97.15196271,31.95147705,101697.48437500,0.11767409,0.05228065,0.98798329,-0.79601812,0.01105808,-0.59910297,0.26525715,0.04237618,0.26379520,-12.27056599,-11.87331009,-45.11653137,-7.29764318,-305.63452148,0.87284571,0.16352707,0.77381545,-0.48158604,-0.37754893,51.92268372,726.91063401,725.80688274,-23.83003235,1,0,1774476604875695420
L,113,0,0.0,0.0,97.16297759,31.94036865,101696.92187500,0.11889754,0.05374452,0.98871553,-0.79654610,0.01047084,-0.59999037,0.10503988,-0.07969412,0.10357791,-12.22142887,-11.84324932,-45.16515732,-7.31397629,-305.91192627,0.87365383,0.16299880,0.77418172,-0.48179135,-0.37676418,52.01721191,726.91063401,725.80688274,-23.83003235,1,0,1774476604886823088
