state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
L,113,0,0.0,0.0,203.09726766,54.49043274,101890.40625000,0.79663086,-0.60461426,-0.02954102,0.74016720,0.67213917,0.03785624,0.42724606,0.33569333,0.03814697,-38.75297165,-25.83780861,-5.02202797,-3.04255581,-0.32242906,0.00088857,0.76768339,-0.52810615,-0.27637532,0.23533584,160.20637512,468.75086378,468.38134595,-15.40725994,1,0,1774474347535484996
L,113,0,0.0,0.0,203.10734888,54.49317932,101890.73437500,0.79614258,-0.60363770,-0.02807617,0.73851752,0.67243612,0.03783283,0.48065183,0.12207031,0.19073485,-38.76627350,-25.75161743,-5.10103321,-3.04460096,-0.32572138,0.00089764,0.76773286,-0.52809143,-0.27633491,0.23525500,160.20062256,468.75086378,468.38134595,-15.40725994,1,0,1774474347546635031
L,113,0,0.0,0.0,203.11977804,54.47967529,101890.81250000,0.79541016,-0.60351562,-0.03076172,0.74013221,0.66981995,0.03741927,0.37384030,0.07629394,0.09918212,-38.76014709,-25.84305573,-5.12428141,-3.04600382,-0.32769114,0.00090309,0.76779181,-0.52810770,-0.27626130,0.23511219,160.19619751,468.75086378,468.38134595,-15.40725994,1,0,1774474347557560748
L,113,0,0.0,0.0,203.13104499,54.49099731,101891.01562500,0.79467773,-0.60571289,-0.03039551,0.74102813,0.66980207,0.03958601,0.48828122,-0.05340576,0.19836424,-38.80899811,-25.79474449,-5.04696321,-3.04358196,-0.32297632,0.00089008,0.76778048,-0.52822900,-0.27617002,0.23498388,160.20643616,468.75086378,468.38134595,-15.40725994,1,0,1774474347568476265
L,113,0,0.0,0.0,203.14106002,54.48402405,101890.76562500,0.79711914,-0.60559082,-0.03137207,0.74307609,0.67046773,0.03787369,0.32043454,0.00000000,0.13732909,-38.80291748,-25.86174774,-5.07041168,-3.04195380,-0.31977734,0.00088127,0.76780289,-0.52833396,-0.27606156,0.23480198,160.21209717,468.75086378,468.38134595,-15.40725994,1,0,1774474347579556938
L,113,0,0.0,0.0,203.15433126,54.48666382,101890.15625000,0.79846191,-0.60205078,-0.02917480,0.74036551,0.67192441,0.03513266,0.52642816,-0.08392333,0.30517575,-38.80846405,-25.86228752,-5.00431204,-3.04624844,-0.32679683,0.00090061,0.76789606,-0.52826864,-0.27602249,0.23468991,160.19822693,468.75086378,468.38134595,-15.40725994,1,0,1774474347590497409
L,113,0,0.0,0.0,203.16359395,54.48420715,101890.87500000,0.79504395,-0.60485840,-0.02673340,0.73885536,0.67168224,0.03998727,0.32806394,0.19836424,0.25176999,-38.74126816,-25.78846550,-5.08245516,-3.04738498,-0.32859090,0.00090556,0.76793885,-0.52827114,-0.27598801,0.23458514,160.19398499,468.75086378,468.38134595,-15.40725994,1,0,1774474347601477715
L,113,0,0.0,0.0,203.17262029,54.48194885,101889.43750000,0.80004883,-0.60595703,-0.03063965,0.74474609,0.67245036,0.03694202,0.33569333,0.09155273,0.43487546,-38.69155121,-25.77043343,-5.05807924,-3.04361701,-0.32169953,0.00088657,0.76792216,-0.52841544,-0.27588737,0.23443376,160.20632935,468.75086378,468.38134595,-15.40725994,1,0,1774474347612520144
L,113,0,0.0,0.0,203.18362433,54.48873901,101890.34375000,0.79650879,-0.60546875,-0.03198242,0.74390852,0.66872549,0.03805043,0.30517575,0.15258788,0.25176999,-38.76448441,-25.77144432,-4.92045116,-3.04212308,-0.31886092,0.00087874,0.76793182,-0.52849793,-0.27580538,0.23431239,160.21166992,468.75086378,468.38134595,-15.40725994,1,0,1774474347623451711
L,113,0,0.0,0.0,203.19363930,54.48307800,101890.62500000,0.79443359,-0.60583496,-0.03161621,0.74307942,0.66740471,0.03954892,0.49591061,0.02288818,0.11444091,-38.76568985,-25.75211906,-5.04088926,-3.04088449,-0.31656107,0.00087241,0.76794201,-0.52856857,-0.27573520,0.23420174,160.21600342,468.75086378,468.38134595,-15.40725994,1,0,1774474347634554820
L,113,0,0.0,0.0,203.20615821,54.46702576,101890.25000000,0.79589844,-0.60473633,-0.02856445,0.74133050,0.66999692,0.03885120,0.39672849,0.09918212,0.32043454,-38.77823639,-25.75805473,-5.05899954,-3.04138160,-0.31725302,0.00087434,0.76799017,-0.52860141,-0.27567130,0.23404510,160.21347046,468.75086378,468.38134595,-15.40725994,1,0,1774474347645584421
L,113,0,0.0,0.0,203.21709455,54.47419739,101889.45312500,0.79516602,-0.60388184,-0.02807617,0.74027896,0.66950250,0.03877969,0.25176999,-0.08392333,0.28228757,-38.75383377,-25.69070816,-5.08337355,-3.04369998,-0.32117239,0.00088513,0.76804680,-0.52857161,-0.27563283,0.23397170,160.20596313,468.75086378,468.38134595,-15.40725994,1,0,1774474347656502197
L,113,0,0.0,0.0,203.22618833,54.47080994,101890.21875000,0.79736328,-0.60656738,-0.03063965,0.74479377,0.66964066,0.03891782,0.43487546,0.15258788,0.17547606,-38.75979233,-25.78237152,-5.07666683,-3.04159045,-0.31724808,0.00087432,0.76804096,-0.52867842,-0.27554932,0.23384798,160.21452332,468.75086378,468.38134595,-15.40725994,1,0,1774474347667564415
L,113,0,0.0,0.0,203.23754521,54.47901917,101890.09375000,0.79577637,-0.60302734,-0.02648926,0.73944515,0.67034471,0.03824180,0.26702878,0.19836424,0.37384030,-38.72747040,-25.85678101,-4.94947052,-3.04308128,-0.31957829,0.00088073,0.76808661,-0.52870446,-0.27548695,0.23371252,160.21189880,468.75086378,468.38134595,-15.40725994,1,0,1774474347678548404
L,113,0,0.0,0.0,203.24961067,54.47570801,101891.46875000,0.79589844,-0.60363770,-0.03076172,0.74302822,0.66729856,0.03742675,0.30517575,0.17547606,0.09918212,-38.65328217,-25.80805206,-4.94916821,-3.04105473,-0.31561041,0.00086980,0.76811254,-0.52880639,-0.27538097,0.23352200,160.21685791,468.75086378,468.38134595,-15.40725994,1,0,1774474347689540114
L,113,0,0.0,0.0,203.26000003,54.47683716,101890.48437500,0.79443359,-0.60388184,-0.03076172,0.74261582,0.66617411,0.03844474,0.50353998,0.01525879,0.03814697,-38.68515015,-25.81941032,-5.04559135,-3.04226303,-0.31747326,0.00087493,0.76814884,-0.52881968,-0.27533063,0.23343150,160.21441650,468.75086378,468.38134595,-15.40725994,1,0,1774474347700526806
L,113,0,0.0,0.0,203.27216579,54.46504211,101889.81250000,0.79528809,-0.60253906,-0.02929688,0.74153298,0.66717917,0.03735748,0.26702878,0.02288818,0.25939938,-38.74684906,-25.77067947,-5.01650572,-3.04233837,-0.31728515,0.00087443,0.76818866,-0.52887917,-0.27523601,0.23327708,160.21516418,468.75086378,468.38134595,-15.40725994,1,0,1774474347711483177
