state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,112,0,0.0,0.0,9.91140361,37.92636108,100977.76562500,0.55114466,0.82924354,-0.07355686,-0.00421265,-0.00165850,0.99839652,0.94448030,0.16536534,-0.28601843,-32.37462997,-14.52832127,-28.42244148,0.05621231,-0.00704009,0.00001991,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316697172546
S,112,0,0.0,0.0,9.91140361,37.92636108,100977.76562500,0.55114466,0.82924354,-0.07355686,-0.00421265,-0.00165850,0.99839652,0.94448030,0.16536534,-0.28601843,-32.37462997,-14.52832127,-28.42244148,0.05621231,-0.00704009,0.00001991,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316708213347
S,112,0,0.0,0.0,9.91140361,37.92636108,100977.76562500,0.55114466,0.82924354,-0.07355686,-0.00421265,-0.00165850,0.99839652,0.94448030,0.16536534,-0.28601843,-32.37462997,-14.52832127,-28.42244148,0.05621231,-0.00704009,0.00001991,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316719226519
S,112,0,0.0,0.0,25.35206501,33.69660950,100884.93750000,-0.74336904,0.62936354,0.20134620,-0.49001336,-0.86039484,0.09404105,0.10693942,-0.16522944,0.06032440,4.27621603,31.47207069,40.59682465,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316734278046
S,112,0,0.0,0.0,25.36466283,33.69450378,100883.26562500,-0.74092144,0.62923837,0.20976400,-0.48228747,-0.86448735,0.09469390,0.11456881,-0.17285883,0.12135956,4.30123854,31.55924416,40.64056396,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316741199547
S,112,0,0.0,0.0,25.37600027,33.70332336,100884.51562500,-0.74153328,0.62801784,0.20634852,-0.48478392,-0.86202300,0.09358758,0.17560397,0.01024662,-0.32114530,4.31437969,31.52570343,40.71576309,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316752182125
S,112,0,0.0,0.0,25.38738070,33.69708252,100884.90625000,-0.74336272,0.62496567,0.20549387,-0.48548859,-0.86115038,0.09010404,0.26715669,-0.15760005,-0.06174590,4.26417017,31.58641052,40.61924744,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316763171204
S,112,0,0.0,0.0,25.39993935,33.70851135,100882.76562500,-0.74604136,0.62386721,0.21451807,-0.47998536,-0.86824006,0.08705968,0.29767427,0.01787602,-0.11515166,4.23368073,31.50459671,40.63418579,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316774157172
S,112,0,0.0,0.0,25.41253889,33.70918274,100882.73437500,-0.74580044,0.62423408,0.21024917,-0.48313773,-0.86542463,0.08780318,0.19849215,-0.10419429,-0.05411651,4.27680826,31.52736092,40.64987183,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316785168417
S,112,0,0.0,0.0,25.42564271,33.70506287,100883.45312500,-0.74982595,0.62399220,0.21439344,-0.48232758,-0.87045562,0.08506984,0.17560397,0.17809330,-0.16092803,4.29448986,31.51644897,40.58602524,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316796204978
S,112,0,0.0,0.0,25.43669706,33.70841980,100882.90625000,-0.75007230,0.62093967,0.20792916,-0.48627776,-0.86491394,0.08286726,0.24426851,0.04076420,0.01454804,4.27042437,31.51149750,40.62786865,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316807176686
S,112,0,0.0,0.0,25.44986099,33.71446228,100883.54687500,-0.74836361,0.62057203,0.20695463,-0.48588461,-0.86308634,0.08358163,0.48077974,0.01024662,-0.33640409,4.22710037,31.52761269,40.59587479,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316818220025
S,112,0,0.0,0.0,25.46197208,33.72521973,100885.62500000,-0.75056392,0.62094069,0.20329387,-0.49001026,-0.86212242,0.08292711,0.18323337,0.00261723,-0.37455106,4.24648762,31.55434036,40.68206406,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316829210381
S,112,0,0.0,0.0,25.47301661,33.71897888,100884.53125000,-0.75068867,0.62252897,0.20122005,-0.49214387,-0.86153907,0.08432227,0.32056245,-0.06604732,-0.35166287,4.27119398,31.58337593,40.69683075,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316840221145
S,112,0,0.0,0.0,25.48561613,33.71186829,100885.75000000,-0.75361890,0.61850101,0.19633967,-0.49616408,-0.85819703,0.07970721,0.22138032,0.15520512,-0.08463408,4.26536131,31.51882553,40.72194290,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316851216131
S,112,0,0.0,0.0,25.49830437,33.70112610,100884.40625000,-0.75874162,0.61288613,0.19682474,-0.49695694,-0.85900110,0.07217526,0.35870942,0.05602299,-0.27536893,4.27602053,31.59691048,40.58256531,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316862221321
S,112,0,0.0,0.0,25.51081511,33.70591736,100886.26562500,-0.75654447,0.61325091,0.19682623,-0.49579287,-0.85786641,0.07369792,0.41211519,0.01024662,-0.33640409,4.26499748,31.53487206,40.69042969,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316873245104
S,112,0,0.0,0.0,25.52089480,33.70419312,100884.00000000,-0.75739330,0.61056364,0.20207082,-0.49151129,-0.86063582,0.07062438,0.29004487,0.03313480,-0.32877469,4.28918171,31.59386444,40.66022110,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316884194757
S,112,0,0.0,0.0,25.53349406,33.70448303,100884.10937500,-0.75995743,0.60848951,0.19914198,-0.49450636,-0.85926342,0.06769162,0.19086276,0.18572268,-0.51950955,4.28201914,31.55534744,40.56957245,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316895190187
S,112,0,0.0,0.0,25.54674563,33.70390320,100882.76562500,-0.75922596,0.60836697,0.19755687,-0.49521750,-0.85772014,0.06811008,0.22138032,0.18572268,-0.31351590,4.27038622,31.57944489,40.62604523,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316906221025
S,112,0,0.0,0.0,25.55743315,33.70898438,100884.00000000,-0.75825340,0.61325216,0.19706899,-0.49661022,-0.85904080,0.07273221,0.49603853,-0.15760005,-0.27536893,4.22153568,31.59539604,40.64742661,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316917188530
S,112,0,0.0,0.0,25.56877295,33.72367859,100882.37500000,-0.75483477,0.61349374,0.19792515,-0.49405771,-0.85769516,0.07476991,0.16034518,0.03313480,-0.39743924,4.22086525,31.54706001,40.58765030,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316928177757
S,112,0,0.0,0.0,25.58011835,33.70812988,100883.79687500,-0.75886214,0.60946625,0.19536147,-0.49699640,-0.85654414,0.06938007,0.17560397,-0.08130611,-0.22959256,4.23873520,31.58947563,40.54145813,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316939182854
S,112,0,0.0,0.0,25.59572835,33.71562195,100884.03125000,-0.76081580,0.60690320,0.19194524,-0.49983755,-0.85426372,0.06641632,0.22900972,0.11705814,-0.29062772,4.23439074,31.52796745,40.69681549,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316950193489
S,112,0,0.0,0.0,25.60729299,33.71830750,100883.90625000,-0.76618421,0.60177732,0.19084443,-0.50211245,-0.85438067,0.05926666,0.10693942,0.03313480,-0.18381621,4.25878239,31.62780190,40.68568420,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316961188734
S,112,0,0.0,0.0,25.61791111,33.71244812,100883.23437500,-0.76850033,0.60116774,0.19498995,-0.50018358,-0.85823286,0.05717805,0.57233244,-0.14234126,-0.12278105,4.22173166,31.51353645,40.66271210,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316972184128
S,112,0,0.0,0.0,25.63051065,33.71839905,100883.81250000,-0.76423514,0.60666180,0.19011329,-0.50311577,-0.85496068,0.06444818,0.14508639,0.10179935,0.06032440,4.28906202,31.49684334,40.64755630,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316983193521
S,112,0,0.0,0.0,25.64362104,33.71023560,100884.53125000,-0.76386696,0.60397428,0.18999195,-0.50211221,-0.85344005,0.06243500,-0.11431301,0.04076420,-0.19144560,4.24095106,31.51744080,40.73369980,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476316994193582
S,112,0,0.0,0.0,25.65636749,33.71629333,100881.78125000,-0.76484656,0.60421985,0.18596615,-0.50575638,-0.85145414,0.06238267,0.28241548,0.00261723,-0.13803984,4.23251915,31.59644127,40.53465652,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317005237031
S,112,0,0.0,0.0,25.66830925,33.70448303,100884.85937500,-0.76594025,0.60263199,0.19145435,-0.50179631,-0.85503054,0.06006646,0.10693942,-0.21100581,0.05269501,4.23400545,31.47053719,40.66181946,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317016288350
S,112,0,0.0,0.0,25.67965038,33.72117615,100884.93750000,-0.76142830,0.60775894,0.18987116,-0.50201648,-0.85363597,0.06693363,0.24426851,-0.24152339,0.26631805,4.24689102,31.51332474,40.71643066,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317027239946
S,112,0,0.0,0.0,25.69153104,33.71705627,100882.71875000,-0.75837547,0.61142033,0.19511759,-0.49753278,-0.85698217,0.07128677,0.38922700,-0.24152339,0.01454804,4.26432562,31.44355392,40.62962723,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317038245968
S,112,0,0.0,0.0,25.70358792,33.72511292,100883.81250000,-0.75837117,0.60958749,0.19926490,-0.49384832,-0.85890484,0.06947356,0.16797458,-0.05841792,-0.07700469,4.24670362,31.50298119,40.69980240,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317049231842
S,112,0,0.0,0.0,25.71492747,33.72099304,100882.35937500,-0.76544857,0.60360807,0.19730923,-0.49747679,-0.85907745,0.06072882,-0.08379544,-0.10419429,0.17476532,4.25820112,31.60925102,40.63438034,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317060234067
S,112,0,0.0,0.0,25.72674227,33.71571350,100883.79687500,-0.76703632,0.60263240,0.19523472,-0.49962628,-0.85819441,0.05918717,-0.06090725,0.12468754,0.25105926,4.23923731,31.57200432,40.58500671,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317071227663
S,112,0,0.0,0.0,25.73886654,33.71638489,100882.98437500,-0.77008843,0.59958154,0.19169581,-0.50304008,-0.85626113,0.05521786,-0.02276028,-0.04315913,0.34261200,4.31415319,31.54032707,40.69628525,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317082195278
S,112,0,0.0,0.0,25.75058708,33.71839905,100882.68750000,-0.75837135,0.61068672,0.20024052,-0.49348277,-0.86005378,0.07031429,0.09168063,-0.14997065,0.26631805,4.28987074,31.54375458,40.71936798,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317093184578
S,112,0,0.0,0.0,25.76185826,33.70783997,100882.04687500,-0.75605780,0.61434996,0.19572867,-0.49668407,-0.85734791,0.07495737,0.14508639,-0.18048823,0.30446503,4.21559477,31.51354790,40.66263962,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317104247008
S,112,0,0.0,0.0,25.77288758,33.71455383,100883.81250000,-0.75691038,0.61325109,0.19731386,-0.49564400,-0.85840762,0.07345986,-0.06090725,-0.11945307,0.30446503,4.29485559,31.58636475,40.61959076,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317115242011
S,112,0,0.0,0.0,25.78548485,33.71983337,100883.65625000,-0.76093507,0.60812402,0.19731176,-0.49631768,-0.85845900,0.06697696,0.16034518,-0.17285883,0.29683563,4.26507616,31.52791786,40.69715881,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317126231533
S,112,0,0.0,0.0,25.79717620,33.72578430,100883.54687500,-0.76373833,0.60727036,0.20292063,-0.49350566,-0.86346209,0.06431067,0.16797458,-0.33307612,0.31209442,4.25831842,31.53434563,40.64293289,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317137238815
S,112,0,0.0,0.0,25.80942396,33.71369934,100884.23437500,-0.75495100,0.61251557,0.20524353,-0.48836613,-0.86218703,0.07337087,0.24426851,-0.34070551,0.19002411,4.28369427,31.52575302,40.71541977,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317148201503
S,112,0,0.0,0.0,25.82123130,33.72387695,100883.84375000,-0.75336850,0.61740047,0.20402424,-0.48994637,-0.86265969,0.07838410,0.14508639,-0.03552974,0.43416470,4.20924997,31.47271538,40.64349365,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317159210951
S,112,0,0.0,0.0,25.83341492,33.72656250,100883.57812500,-0.75751781,0.61618203,0.20475334,-0.49142754,-0.86504847,0.07501751,0.12219821,-0.12708247,0.22054169,4.24543333,31.57752037,40.59037781,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317170195806
S,112,0,0.0,0.0,25.84545194,33.71849060,100884.25000000,-0.75983649,0.61007726,0.19926381,-0.49486440,-0.85999477,0.06906539,-0.22875392,-0.01264156,0.26631805,4.22107220,31.54491997,40.60570145,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317181227477
S,112,0,0.0,0.0,25.85604218,33.71495056,100884.85937500,-0.75813061,0.61117572,0.19584963,-0.49676573,-0.85721290,0.07116765,0.12982760,-0.06604732,0.54860562,4.25092983,31.55342484,40.53383636,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317192498111
S,112,0,0.0,0.0,25.86864382,33.72108459,100882.67187500,-0.75459504,0.61752468,0.19597320,-0.49668688,-0.85808760,0.07838243,0.19086276,-0.31781733,0.30446503,4.19161940,31.62434387,40.71501160,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317203287873
S,112,0,0.0,0.0,25.88053278,33.71081543,100885.37500000,-0.74324167,0.62594289,0.20512789,-0.48600966,-0.86127961,0.09100711,0.18323337,-0.26441157,0.36550018,4.20986223,31.55850410,40.69898987,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317214256451
S,112,0,0.0,0.0,25.89258080,33.71359253,100885.79687500,-0.74445820,0.62069142,0.20549369,-0.48473030,-0.85985565,0.08595461,-0.01513089,0.09416996,0.25868866,4.26522446,31.56323242,40.71093369,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317225261954
S,112,0,0.0,0.0,25.90518008,33.71974182,100884.53125000,-0.75300199,0.62057543,0.20792717,-0.48786992,-0.86648232,0.08093828,0.22900972,-0.21100581,0.09847137,4.26348019,31.55055428,40.55804443,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317236289162
S,112,0,0.0,0.0,25.91651990,33.71513367,100886.04687500,-0.75483268,0.61508101,0.20255987,-0.49113077,-0.86149836,0.07575408,-0.02276028,-0.12708247,0.18239471,4.22139788,31.59682274,40.63539124,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317247263721
S,112,0,0.0,0.0,25.92888340,33.72895813,100883.87500000,-0.75166136,0.61984205,0.20390312,-0.48983854,-0.86267811,0.08136374,0.10693942,-0.16522944,0.44179410,4.22062874,31.56792450,40.56745911,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317258265502
S,112,0,0.0,0.0,25.93919880,33.71157837,100885.60937500,-0.74617308,0.62594539,0.20293035,-0.48935455,-0.86155540,0.08953834,0.12219821,-0.14997065,0.04506562,4.30666637,31.57884598,40.57903290,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317269275746
S,112,0,0.0,0.0,25.94927863,33.71157837,100885.62500000,-0.74812502,0.62594664,0.20488054,-0.48904467,-0.86400926,0.08831531,0.17560397,0.12468754,0.00691865,4.27742863,31.52094460,40.70402908,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317280246305
S,112,0,0.0,0.0,25.95964954,33.70573425,100884.64062500,-0.74519980,0.62643385,0.19866194,-0.49211890,-0.85836184,0.09078935,0.12219821,-0.14234126,0.06795380,4.30153418,31.54391098,40.66606140,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317291214679
S,112,0,0.0,0.0,25.96858277,33.71954346,100884.93750000,-0.74665958,0.62252581,0.20183273,-0.48933601,-0.85955858,0.08651376,0.00775730,0.08654056,0.37312958,4.24026012,31.43860435,40.67147064,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317302206479
S,112,0,0.0,0.0,25.98077754,33.71224976,100885.34375000,-0.74788183,0.62362611,0.20097792,-0.49104452,-0.86021435,0.08680761,0.35870942,-0.17285883,-0.03122832,4.25837660,31.49689293,40.64720917,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317313225631
S,112,0,0.0,0.0,25.99212047,33.72799683,100884.34375000,-0.74214453,0.62850702,0.20561619,-0.48584503,-0.86212039,0.09370574,0.23663911,-0.17285883,-0.14566924,4.23952246,31.51992607,40.60876083,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317324219671
S,112,0,0.0,0.0,26.00085137,33.72540283,100884.46875000,-0.74702370,0.62484610,0.20732090,-0.48622823,-0.86447972,0.08784050,0.38922700,-0.20337641,-0.06174590,4.26475048,31.51899719,40.66849899,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317335246564
S,112,0,0.0,0.0,26.01248227,33.72434998,100884.00000000,-0.74788243,0.62875563,0.20573412,-0.48918730,-0.86571056,0.09071606,0.27478608,-0.05078853,-0.02359893,4.23352385,31.56148911,40.62175369,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317346221493
S,112,0,0.0,0.0,26.02487583,33.71868896,100883.28125000,-0.75214499,0.61703259,0.20756234,-0.48648226,-0.86412120,0.07850546,-0.06853665,0.06365238,-0.09989287,4.28308392,31.56890869,40.66300201,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317357271367
S,112,0,0.0,0.0,26.03515904,33.73231506,100883.43750000,-0.75275773,0.61544585,0.20243929,-0.49012870,-0.86035502,0.07721758,0.25189790,0.04839359,-0.03122832,4.22792816,31.51905823,40.66808319,0.05621231,-0.00704009,0.00002005,0.64606744,0.63605136,0.36229903,0.21627535,11.88113022,,,,1,0,1774476317368237259
