state_letter,set_extension,encoder_position,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_x_meters,est_position_y_meters,est_position_z_meters,est_velocity_x_meters_per_s,est_velocity_y_meters_per_s,est_velocity_z_meters_per_s,est_acceleration_x_gs,est_acceleration_y_gs,est_acceleration_z_gs,est_angular_rate_x_rad_per_s,est_angular_rate_y_rad_per_s,est_angular_rate_z_rad_per_s,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
C,30,0,1216.93497180,32.13964844,94458.95312500,0.47843921,0.07628446,0.05121484,149.49620056,154.84278870,-1.23156607,27.97567368,-16.89616776,36.15213394,-665.25152588,-126.49761200,578.27813721,-107.32096863,-12.17564201,44.81907272,-0.33234960,0.39859128,0.08440626,-0.05986386,3.74719453,-0.01763312,-0.51113588,-0.01385698,0.84011346,-0.18099055,677.75783528,577.45794678,44.90403748,1,0,1771693865825523427
C,30,0,1216.94548023,32.13313293,94449.42187500,0.16254888,0.27148253,-0.18709052,146.52836609,153.52290344,-0.55254996,29.10094261,-16.97354317,35.17757034,-666.17199707,-126.53491974,578.91699219,-107.30966187,-12.13364697,44.76375198,-0.05268268,0.21666624,0.00892117,-0.09008797,3.72789288,-0.01523642,-0.52226830,-0.04130139,0.83225012,-0.18135528,678.20820495,578.27813721,44.81907272,1,0,1771693865836535785
C,30,0,1216.95673237,32.13438416,94443.64062500,0.09393360,0.02019471,0.02053068,146.71910095,153.48475647,-1.04083121,30.23821640,-16.89974022,34.13032913,-667.10760498,-126.57313538,579.56121826,-107.31179810,-12.09825611,44.69586563,-0.23868957,0.21420795,-0.21814337,-0.07539960,3.70152950,-0.01323929,-0.53757501,-0.02610805,0.82321924,-0.18067011,678.60660834,578.91699219,44.76375198,1,0,1771693865848534785
C,30,0,1216.96798442,32.12576294,94436.56250000,0.17177361,0.04161698,0.01166987,148.97740173,153.83570862,-1.79614127,31.99695969,-16.88813400,32.84584427,-668.42926025,-126.63121033,580.44940186,-107.27346802,-12.02842045,44.58642578,0.15767214,0.25636616,-0.12496874,-0.05939252,3.74258041,-0.01510333,-0.55211103,-0.05216754,0.81150854,-0.18413538,678.95613251,579.56121826,44.69586563,1,0,1771693865858544308
C,30,0,1216.97853273,32.13073730,94428.04687500,0.29995623,0.43079668,-0.08678754,149.24443054,155.17085266,-1.24682486,33.07252884,-16.88755608,31.60313225,-669.33856201,-126.66616821,581.07946777,-107.26300812,-11.98030758,44.50484085,-0.11060477,0.27706951,-0.12722304,-0.08227345,3.70783710,-0.02868514,-0.57224858,-0.01131822,0.80003583,-0.17985083,679.37007594,580.44940186,44.58642578,1,0,1771693865869545290
C,30,0,1216.98923823,32.13485718,94419.40625000,0.47103909,-0.17493010,0.26484275,147.90165710,154.18666077,-1.41467154,34.51070786,-16.88277626,29.94010162,-670.14477539,-126.68874359,581.66552734,-107.24705505,-11.95182896,44.45421219,-0.16858122,0.21058625,-0.16549286,-0.07229298,3.75510335,-0.02335919,-0.58540529,-0.00731707,0.79075748,-0.17874524,679.64728948,581.07946777,44.50484085,1,0,1771693865880553535
C,30,0,1217.00069456,32.13514709,94409.45312500,0.26154342,0.49564669,0.06683186,144.20140076,153.31690979,-0.15582149,35.45719147,-16.85118675,28.86808014,-671.42706299,-126.74167633,582.53253174,-107.22065735,-11.88945293,44.36882019,-0.06498798,0.45129034,0.23446308,-0.08952339,3.69041896,-0.02762000,-0.60840547,0.02598900,0.77328950,-0.17660938,680.01467509,581.66552734,44.45421219,1,0,1771693865891572691
C,30,0,1217.01178446,32.14099121,94400.79687500,0.16379175,-0.15979239,0.35967097,145.93327332,152.72944641,-3.12365580,36.93820572,-16.81060600,27.05275726,-672.41717529,-126.78561401,583.19390869,-107.21184540,-11.84560966,44.28997040,-0.33965281,0.23471063,-0.01836754,-0.08961778,3.67582440,-0.02748670,-0.62542814,0.01430838,0.75993305,-0.17645651,680.51336617,582.53253174,44.36882019,1,0,1771693865902586845
C,30,0,1217.02299487,32.13668823,94390.37500000,-0.07030782,0.31329435,0.09994759,148.42808533,153.53816223,-2.29205179,37.77378464,-16.73658180,25.94413948,-673.31433105,-126.81696320,583.81707764,-107.18717957,-11.78814602,44.23224640,0.02572477,0.45962560,0.17717545,-0.09526645,3.70124698,-0.03001697,-0.63190907,-0.00922896,0.75313824,-0.18272582,680.83521605,583.19390869,44.28997040,1,0,1771693865913583104
C,30,0,1217.03302065,32.13189697,94381.48437500,-0.01934837,0.23549481,-0.19413556,146.84880066,154.33161926,-2.55908060,38.71390152,-16.76020050,24.65238380,-674.59777832,-126.86811066,584.68365479,-107.17030334,-11.74263954,44.14399719,-0.04699542,0.21695426,0.18730593,-0.07511736,3.75359797,-0.03481090,-0.64973080,-0.01158411,0.73730743,-0.18464386,681.21017171,583.81707764,44.23224640,1,0,1771693865924722939
C,30,0,1217.04501982,32.13169861,94372.00000000,0.40497145,0.06132840,0.00301187,148.47386169,154.91908264,-3.13891459,39.86857224,-16.71944427,22.75125885,-675.53308105,-126.90048981,585.32250977,-107.15615845,-11.70394611,44.07532883,-0.30628011,0.28504530,0.04405441,-0.06231249,3.76320171,-0.04879244,-0.66676641,0.02078868,0.72421110,-0.17466797,681.69784306,584.68365479,44.14399719,1,0,1771693865935601946
C,30,0,1217.05550104,32.13265991,94361.73437500,0.10820556,0.30521730,-0.11054298,149.30546570,156.17030334,-2.93292093,40.51329041,-16.74859428,21.49569511,-676.32641602,-126.91894531,585.90173340,-107.13701630,-11.66037178,44.02223206,-0.09192679,0.40477228,0.05009811,-0.09394852,3.76320171,-0.04599606,-0.67329043,-0.01068727,0.71564543,-0.18551923,682.04233792,585.32250977,44.07532883,1,0,1771693865946588181
C,30,0,1217.06675323,32.12461853,94354.09375000,0.17506880,0.12254696,0.11592691,147.62699890,155.27003479,-2.61248636,41.74161530,-16.69021797,19.45445442,-677.63861084,-126.96762085,586.77917480,-107.12373352,-11.59476852,43.94647980,-0.06630036,0.45614174,0.19326253,-0.09865667,3.72177243,-0.06610265,-0.68960255,-0.00591469,0.69945943,-0.18753606,682.39423636,585.90173340,44.02223206,1,0,1771693865957588145
C,30,0,1217.07800532,32.11331177,94343.84375000,-0.04568385,-0.08540675,-0.00990410,150.12181091,155.55995178,-4.73345804,42.30613708,-16.69537735,18.08909035,-678.58837891,-126.99990845,587.42401123,-107.11808777,-11.55345535,43.88032532,-0.19100179,0.34317654,0.07626867,-0.08858249,3.73504877,-0.05065638,-0.70454317,0.01494570,0.68659157,-0.17885035,682.94778618,586.77917480,43.94647980,1,0,1771693865968596352
C,30,0,1217.08843502,32.12614441,94335.95312500,0.18395160,0.32004952,0.08032630,149.61064148,157.57411194,-4.06207132,43.15880585,-16.61260414,15.93766975,-679.52416992,-127.03182220,588.06347656,-107.10607147,-11.49785423,43.81071472,-0.08201800,0.46353742,-0.04835789,-0.10148111,3.73909712,-0.04919168,-0.71320254,-0.00168943,0.67611533,-0.18495227,683.31018111,587.42401123,43.88032532,1,0,1771693865979604078
C,30,0,1217.09942515,32.12106323,94324.84375000,0.25424713,0.19230780,-0.30349171,149.09184265,155.75831604,-4.75634623,43.65549469,-16.63013458,14.46240425,-680.65362549,-127.06097412,588.86621094,-107.08370972,-11.45172882,43.73328018,0.00691998,0.21268961,-0.06756321,-0.10383490,3.74088788,-0.07715490,-0.73011798,0.00206508,0.65714484,-0.18730792,683.65286546,588.06347656,43.81071472,1,0,1771693865990612248
C,30,0,1217.11098957,32.12605286,94316.98437500,0.60606122,-0.05650773,-0.04480436,148.84007263,156.83406067,-4.95471048,44.31722641,-16.51700592,12.24984837,-681.73358154,-127.10678101,589.56341553,-107.06165314,-11.40741348,43.64834595,-0.04429923,0.23186208,-0.09543152,-0.08773479,3.76546168,-0.09726173,-0.74654567,0.01081548,0.63933748,-0.18384852,684.12596350,588.86621094,43.73328018,1,0,1771693866001606061
C,30,0,1217.12176365,32.12173462,94304.37500000,0.24839547,0.52568638,0.01987967,148.38993835,155.94905090,-5.14544535,44.85092545,-16.52222252,10.85395145,-682.53881836,-127.12329102,590.14892578,-107.05650330,-11.37166405,43.58825302,-0.08457796,0.27377632,-0.10744150,-0.09018208,3.74625301,-0.07289425,-0.75744426,0.01487713,0.62688577,-0.18185467,684.46221363,589.56341553,43.64834595,1,0,1771693866012613731
C,30,0,1217.13301577,32.12451172,94295.03125000,0.23306651,-0.06365646,0.00511719,148.82481384,154.60627747,-5.87786722,45.17517090,-16.50326920,9.34808826,-683.85925293,-127.16868591,591.03204346,-107.03310394,-11.31504631,43.51684189,-0.09062675,0.34988448,0.19780095,-0.07916597,3.75726986,-0.09526435,-0.77511764,0.03172559,0.60641521,-0.17448995,684.79272460,590.14892578,43.58825302,1,0,1771693866024621308
C,30,0,1217.14375615,32.12461853,94284.29687500,0.48214573,0.11107147,-0.06511017,147.91691589,154.27058411,-5.15307474,45.63402176,-16.43786621,7.27538204,-684.80920410,-127.19780731,591.67657471,-107.03050995,-11.26796246,43.43663025,-0.20597959,0.37147847,0.03159393,-0.08679311,3.72045445,-0.09273420,-0.78570122,0.04810213,0.59306288,-0.16922265,685.37322941,591.03204346,43.51684189,1,0,1771693866034629311
C,30,0,1217.15426954,32.13093567,94277.32812500,-0.05792421,0.15080906,0.35565373,148.50437927,153.08039856,-6.37377787,45.79220200,-16.55207825,5.72618437,-685.69079590,-127.21892548,592.29412842,-107.01754761,-11.22306728,43.39007187,-0.23597267,0.23665825,0.10416795,-0.06438384,3.73759127,-0.09273464,-0.79560345,0.04608332,0.58004069,-0.16865456,685.67839151,591.67657471,43.43663025,1,0,1771693866045627773
C,30,0,1217.16592213,32.11387634,94267.95312500,-0.15125842,0.16943808,0.06003232,148.13816833,154.98011780,-5.80920267,45.99818039,-16.38422966,3.37904668,-686.62683105,-127.24546814,592.93255615,-106.99760437,-11.17594719,43.32871246,-0.10403977,0.28667679,0.07948750,-0.08698131,3.74437022,-0.09300094,-0.80077159,0.02064767,0.56992459,-0.18309674,686.09922100,592.29412842,43.39007187,1,0,1771693866056657600
C,30,0,1217.17677407,32.12930298,94261.64062500,0.36103925,0.30709073,-0.28892571,150.20573425,154.21717834,-6.34326029,46.08239746,-16.38309860,1.87891376,-687.80468750,-127.27552795,593.75573730,-106.96746063,-11.13414764,43.23346710,0.15158820,0.18244506,0.02129117,-0.07332826,3.73956823,-0.09473211,-0.80688184,-0.01065240,0.55458486,-0.20313521,686.47867793,592.93255615,43.32871246,1,0,1771693866067657878
C,30,0,1217.18802625,32.12834167,94252.57812500,0.13526221,0.18373583,-0.06053518,146.39866638,152.57685852,-5.14544535,46.21467590,-16.31808281,-0.45645365,-688.74053955,-127.30163574,594.39337158,-106.95478821,-11.09764194,43.15458298,0.18799245,0.26660824,-0.24965143,-0.08029532,3.73297834,-0.09033813,-0.80748487,-0.04902926,0.54263234,-0.22608514,686.90052992,593.75573730,43.23346710,1,0,1771693866078658822
C,30,0,1217.19816308,32.12193298,94243.35937500,0.24571620,0.16570351,0.19851437,146.35289001,152.27931213,-6.97649956,46.13885880,-16.25592232,-1.88341403,-690.01037598,-127.33863068,595.25128174,-106.94151306,-11.04367065,43.06472778,0.01996003,0.43912274,0.10147566,-0.06701951,3.75171375,-0.12921952,-0.82350522,-0.02881244,0.52292937,-0.21806881,687.20638270,594.39337158,43.15458298,1,0,1771693866089663935
C,30,0,1217.20928026,32.12480164,94237.93750000,-0.00183300,0.18884999,-0.24887572,148.93925476,153.22535706,-6.44244242,46.05680847,-16.27296257,-3.45700359,-690.97277832,-127.36854553,595.89739990,-106.93983459,-10.99907398,43.01023102,-0.16400610,0.40437716,0.11906966,-0.06466585,3.71245122,-0.11656981,-0.84097272,-0.00440296,0.50061834,-0.20524837,687.68703861,595.25128174,43.06472778,1,0,1771693866100771572
C,30,0,1217.22053211,32.12594604,94231.46875000,0.35649398,-0.14358889,-0.07163828,148.21446228,151.60792542,-7.89202690,45.81961060,-16.13486481,-5.82920456,-691.88439941,-127.39095306,596.52178955,-106.92274475,-10.96058941,42.97272110,0.11158252,0.29007870,0.14646913,-0.07963648,3.68825316,-0.10125661,-0.84788561,-0.00500607,0.48811218,-0.20690881,688.10470202,595.89739990,43.01023102,1,0,1771693866111681183
C,30,0,1217.23178456,32.12202454,94220.96875000,0.43898848,-0.10154054,-0.27864268,148.29838562,151.61555481,-7.60973930,45.61457443,-16.17574883,-7.33594561,-692.81988525,-127.41539001,597.15570068,-106.91683197,-10.91037369,42.90782166,-0.22877589,0.23767857,0.01048147,-0.07248031,3.70444775,-0.10178946,-0.86910063,0.06226816,0.46313739,-0.16214426,688.57199996,596.52178955,42.97272110,1,0,1771693866122682405
C,30,0,1217.24303668,32.11273193,94216.67187500,0.17620552,0.33958691,0.04642407,149.38175964,152.14961243,-7.54107475,45.21781540,-16.20036697,-9.51982307,-694.10559082,-127.45301056,598.01300049,-106.88976288,-10.85830212,42.82876968,-0.09617454,0.38288224,0.01290102,-0.05251998,3.71216917,-0.13148332,-0.87615621,0.04561786,0.44603550,-0.17697920,688.93440634,597.15570068,42.90782166,1,0,1771693866133673439
C,30,0,1217.25303863,32.10841370,94210.92187500,0.26059508,0.17399228,-0.13192445,149.58012390,151.50874329,-8.12853813,44.88980865,-16.16780853,-10.84352970,-694.96679688,-127.47056580,598.61169434,-106.87610626,-10.82320404,42.76108551,-0.14048295,0.32301360,-0.10425952,-0.03114581,3.69625616,-0.11949956,-0.87919974,0.02438319,0.43509799,-0.19262177,689.46149905,598.01300049,42.82876968,1,0,1771693866144671975
C,30,0,1217.26465901,32.11013794,94204.26562500,0.20306480,0.28207040,0.05094966,148.49674988,151.30274963,-8.00646782,44.22810745,-16.08935928,-13.11279583,-695.91882324,-127.49767303,599.24566650,-106.86705780,-10.79590321,42.70108795,0.09369683,0.27146333,0.09220322,-0.03717213,3.70416522,-0.14706266,-0.88919944,0.04637815,0.41838804,-0.17923403,689.77791045,598.61169434,42.76108551,1,0,1771693866155672253
C,30,0,1217.27554287,32.11819458,94197.56250000,0.17938645,0.23240682,0.34687597,148.22972107,150.37959290,-7.65551567,43.80755234,-16.02681923,-14.57069397,-697.15380859,-127.53009796,600.07550049,-106.83229828,-10.74121571,42.61459351,-0.04301214,0.34108439,0.00527299,-0.01457448,3.71941924,-0.13507882,-0.90326095,0.07252023,0.39230570,-0.15797713,690.16199763,599.24566650,42.70108795,1,0,1771693866166692372
C,30,0,1217.28700895,32.11293030,94187.39062500,0.29232171,0.16066131,-0.11642206,150.73979187,151.50874329,-7.04516411,43.19529343,-15.88108826,-16.61403275,-698.07940674,-127.55344391,600.69763184,-106.82191467,-10.70703030,42.55202103,-0.00580490,0.21582070,0.01811220,-0.02446067,3.70143628,-0.14027186,-0.91238397,0.09698868,0.37353274,-0.13646242,690.63215153,600.07550049,42.61459351,1,0,1771693866177690927
C,30,0,1217.29804720,32.12767029,94178.78125000,0.02620375,0.29942325,-0.31080458,150.67112732,151.95124817,-7.63262749,42.65807724,-15.98784733,-18.02993774,-699.01672363,-127.57628632,601.32513428,-106.80778503,-10.67209721,42.48591995,0.00342773,0.30469802,0.21041667,0.00322135,3.72007751,-0.14280173,-0.92176938,0.10880965,0.34982190,-0.12698983,690.99449446,600.69763184,42.55202103,1,0,1771693866188699041
C,30,0,1217.30898792,32.11282349,94171.57812500,0.34741792,0.30832246,0.11979671,150.82371521,150.67713928,-8.05224419,42.00371170,-15.93082333,-19.42107201,-700.31439209,-127.61127472,602.17968750,-106.78182983,-10.62058830,42.38148117,0.20355472,0.26945335,0.11836603,-0.00807782,3.70181108,-0.12336076,-0.93177456,0.13887094,0.32047954,-0.09901471,691.34793625,601.32513428,42.48591995,1,0,1771693866200703024
C,30,0,1217.31930123,32.12432861,94164.82812500,0.38636523,0.23285194,0.03568111,151.42643738,150.48640442,-7.31982231,41.00380325,-15.86931515,-21.45298767,-701.25500488,-127.63738251,602.80401611,-106.76963043,-10.58112240,42.30889130,-0.07266442,0.22750054,-0.13554390,0.01894527,3.69870424,-0.13774188,-0.93764782,0.15381490,0.30149508,-0.07910926,691.77026897,602.17968750,42.38148117,1,0,1771693866210713139
C,30,0,1217.33055339,32.13313293,94156.71875000,-0.20795318,0.17363368,0.04280984,149.83952332,151.04335022,-6.58740091,40.28794861,-15.77556896,-22.75260353,-702.14154053,-127.65612030,603.40795898,-106.75473022,-10.54809189,42.23554611,0.02032715,0.30980200,-0.17300060,-0.00176867,3.66198468,-0.11936615,-0.94192040,0.15007690,0.28855053,-0.08367492,692.09475535,602.80401611,42.30889130,1,0,1771693866221711823
C,30,0,1217.34180554,32.11819458,94150.78125000,0.08832260,0.25384161,-0.05104858,151.60954285,150.10493469,-8.38793755,39.12206650,-15.78622246,-24.69348907,-703.34924316,-127.68376160,604.22186279,-106.72834778,-10.50149155,42.13573837,-0.04536004,0.06087546,-0.21507190,0.02073488,3.73175192,-0.12868713,-0.94831663,0.13099010,0.27078775,-0.10105055,692.39621226,603.40795898,42.23554611,1,0,1771693866232721049
C,30,0,1217.35305763,32.11186218,94145.07812500,0.52404612,-0.08634943,0.16122478,151.22044373,148.27388000,-7.78521538,38.28917313,-15.71076012,-26.07869530,-704.28924561,-127.70804596,604.84289551,-106.72099304,-10.47615719,42.05178833,-0.03794651,0.05176004,-0.26590607,0.02421793,3.71169758,-0.13720907,-0.95331132,0.13497302,0.25290993,-0.09495422,692.79926401,604.22186279,42.13573837,1,0,1771693866243726329
C,30,0,1217.36378280,32.11714172,94138.89062500,0.47350749,0.06212821,-0.03694747,149.19865417,147.25154114,-7.98357964,36.92651367,-15.70242119,-27.84901428,-705.23034668,-127.73384857,605.46258545,-106.70046234,-10.45892906,41.97715759,0.25176099,-0.02086634,-0.08705240,0.00887131,3.64286852,-0.11257499,-0.95693290,0.15443604,0.23457046,-0.07352407,693.07540887,604.84289551,42.05178833,1,0,1771693866254770439
C,30,0,1217.37431163,32.11694336,94130.89062500,0.24495189,0.30730549,-0.11022793,151.16703796,148.91474915,-7.36559868,36.02624130,-15.66860104,-29.02709198,-706.49353027,-127.76971436,606.29022217,-106.67639923,-10.41115856,41.87827682,0.27411288,0.31836677,-0.00832970,0.01602642,3.69032383,-0.11643641,-0.96053410,0.19370227,0.19816941,-0.02413635,693.38902437,605.46258545,41.97715759,1,0,1771693866265741742
C,30,0,1217.38561532,32.12739563,94125.42187500,0.63218087,0.06200175,0.21944460,149.06895447,146.98451233,-7.22064018,35.02746964,-15.62860584,-30.21137428,-707.34259033,-127.78588867,606.87115479,-106.64785004,-10.37737083,41.81496048,0.20668691,0.12548932,-0.06311916,0.03250501,3.70585966,-0.14559788,-0.96240276,0.20193355,0.18148544,-0.00817340,693.81189773,606.29022217,41.87827682,1,0,1771693866276806713
C,30,0,1217.39681597,32.10937500,94117.34375000,0.07130957,0.18732694,0.08892507,152.13597107,148.32728577,-7.67840385,33.49276733,-15.56455612,-31.68290520,-708.38800049,-127.82045746,607.52722168,-106.62839508,-10.34116077,41.72974396,0.23151815,0.24941321,-0.13358682,0.02741953,3.68571067,-0.13414654,-0.97078580,0.15344726,0.17101757,-0.06915065,694.13410623,606.87115479,41.81496048,1,0,1771693866287753061
C,30,0,1217.40806813,32.11454773,94110.40625000,0.02746545,0.18357772,0.05207758,153.05149841,147.25154114,-7.79284477,32.48788834,-15.50620556,-32.81225204,-709.58648682,-127.84922028,608.32434082,-106.60117340,-10.30153465,41.64371872,0.00722909,0.21621922,-0.17784226,0.04916993,3.69239616,-0.12748875,-0.97326595,0.17928171,0.14064254,-0.02883229,694.44252512,607.52722168,41.72974396,1,0,1771693866298755877
C,30,0,1217.41806996,32.11062622,94105.10937500,0.07976288,0.31317452,-0.17542773,150.77793884,147.49568176,-6.73235941,30.70068359,-15.52115536,-34.47341919,-710.51501465,-127.87240601,608.93267822,-106.59185028,-10.26961708,41.57762527,-0.10186389,0.19741204,-0.05284700,0.04982877,3.68684053,-0.11590369,-0.97477061,0.18695542,0.12109695,-0.01433957,694.88935481,608.32434082,41.64371872,1,0,1771693866309759397
C,30,0,1217.42987998,32.11454773,94098.17187500,0.06913786,0.00031698,-0.13629194,151.60191345,147.87715149,-6.25170755,29.55459976,-15.46168900,-35.31631088,-711.45648193,-127.89834595,609.54406738,-106.57002258,-10.24075127,41.50572205,0.16325626,0.23961352,0.02904440,0.04662748,3.70341206,-0.10431920,-0.97677571,0.18595645,0.10569815,-0.01254345,695.22901296,608.93267822,41.57762527,1,0,1771693866320768252
C,30,0,1217.44057401,32.11598206,94089.90625000,0.18896130,-0.14052559,-0.17476140,151.03733826,146.53437805,-6.41192484,27.81082535,-15.43330097,-36.66625595,-712.39721680,-127.92379761,610.15466309,-106.53858948,-10.19731522,41.44849014,0.12202451,0.21601242,0.00015065,0.05585504,3.70171690,-0.11057759,-0.97546387,0.20285581,0.08380830,0.01720652,695.54854877,609.54406738,41.50572205,1,0,1771693866331764973
C,30,0,1217.45204151,32.12374878,94084.21875000,0.10245260,0.23613006,-0.21443547,150.16758728,146.37416077,-4.83264017,26.54755020,-15.37426090,-37.69225693,-713.55731201,-127.94790649,610.92999268,-106.51113892,-10.17163658,41.37039566,0.12086214,0.15795109,0.00440697,0.04926308,3.69531631,-0.11310744,-0.97740752,0.20127301,0.06182241,0.01848567,695.92717212,610.15466309,41.44849014,1,0,1771693866342748392
C,30,0,1217.46302657,32.11694336,94078.00000000,0.02618699,0.36424267,-0.00937876,151.88420105,148.04499817,-5.29803324,24.68707657,-15.40587139,-38.91447830,-714.49890137,-127.97406769,611.53784180,-106.47125244,-10.14219570,41.29182053,0.20251690,0.04941358,-0.19506909,0.06235160,3.71160460,-0.11670246,-0.98010820,0.19223449,0.04890754,0.00647039,696.38644191,610.92999268,41.37039566,1,0,1771693866353792132
C,30,0,1217.47308049,32.09826660,94072.87500000,0.18793029,0.23935780,-0.16049527,152.43351746,147.82374573,-5.20648050,23.33791924,-15.34598732,-39.71494293,-715.80224609,-128.01145935,612.36468506,-106.44178009,-10.10604191,41.18338013,0.04746149,0.08444889,-0.19793791,0.07242645,3.67610741,-0.09180224,-0.97769761,0.20553425,0.01824805,0.03911890,696.67683690,611.53784180,41.29182053,1,0,1771693866364801395
C,30,0,1217.48437168,32.10852051,94065.40625000,0.36623782,0.01936718,0.08200622,151.48747253,146.82429504,-5.25988626,22.02596283,-15.26726055,-40.28964996,-716.70568848,-128.03335571,612.95391846,-106.41846466,-10.06911278,41.10999298,0.22211769,0.20992589,-0.00628522,0.06837793,3.67695451,-0.09632934,-0.97881907,0.20222564,0.00347750,0.03171737,697.06647446,612.36468506,41.18338013,1,0,1771693866375800691
C,30,0,1217.49558485,32.11053467,94059.09375000,0.32090974,0.10326561,0.15087651,153.97465515,147.80848694,-5.55743265,19.98711395,-15.25575447,-41.36559677,-717.68768311,-128.06076050,613.57318115,-106.38024902,-10.02344418,41.04278564,0.38313454,0.37251413,0.11178455,0.09304690,3.68260360,-0.09712861,-0.97709721,0.20550255,-0.02295919,0.05022611,697.36042633,612.95391846,41.10999298,1,0,1771693866386813807
C,30,0,1217.50683699,32.11129761,94052.65625000,0.35521156,0.33663663,0.31794676,151.74687195,146.59541321,-4.21465921,18.53358650,-15.26192570,-42.03223801,-718.91473389,-128.09288025,614.36517334,-106.33046722,-9.97714520,40.94371796,0.44771436,0.22931631,-0.04580536,0.07383908,3.66753745,-0.09646226,-0.97975731,0.19338323,-0.04399612,0.02725967,697.70969622,613.57318115,41.04278564,1,0,1771693866397810935
C,30,0,1217.51726767,32.11053467,94043.90625000,0.32389495,0.05309237,0.16404712,152.62425232,145.58070374,-4.86315775,16.47674942,-15.20058918,-42.68724823,-719.79144287,-128.11308289,614.94146729,-106.29408264,-9.93655682,40.88235855,0.23433903,0.20296559,-0.10511006,0.09380031,3.68392181,-0.09353326,-0.96723431,0.22056022,-0.06968152,0.10466826,698.10444144,614.36517334,40.94371796,1,0,1771693866408806137
C,30,0,1217.52861142,32.12010193,94037.62500000,-0.01757257,0.15639198,0.03742180,152.96757507,144.75672913,-4.69531107,15.03555870,-15.17631435,-43.29888916,-720.73431396,-128.13787842,615.54162598,-106.25799561,-9.90596390,40.80727005,0.26343852,0.20334594,-0.09248567,0.08890438,3.67620111,-0.09819373,-0.96572685,0.21965805,-0.08567074,0.10854734,698.43513481,614.94146729,40.88235855,1,0,1771693866419808360
C,30,0,1217.53977078,32.10229492,94029.03125000,0.05829788,0.13618983,-0.05581976,153.60844421,147.25917053,-4.80975199,12.84931278,-15.07869148,-44.02713013,-721.67962646,-128.16293335,616.14093018,-106.21755981,-9.87940598,40.72670364,0.39455542,0.13857146,-0.17517808,0.07647610,3.71141577,-0.08953844,-0.96321058,0.21964040,-0.10301706,0.11563301,698.73520004,615.54162598,40.80727005,1,0,1771693866430817863
C,30,0,1217.55077544,32.09558105,94023.29687500,0.31194812,0.02380497,-0.01788762,152.94468689,146.28260803,-4.75634623,11.38990593,-15.00515270,-44.39469528,-722.85675049,-128.18943787,616.90722656,-106.18679047,-9.83918858,40.63696671,0.08802520,0.23600325,-0.08352986,0.07214469,3.67092848,-0.07742123,-0.97075242,0.19719419,-0.11877279,0.06817072,699.01308139,616.14093018,40.72670364,1,0,1771693866441816678
C,30,0,1217.56184744,32.10688782,94016.17187500,0.13856444,0.18226835,-0.06894705,152.17411804,146.32838440,-3.73400736,9.92459393,-15.05862904,-44.70779037,-723.78814697,-128.21302795,617.49890137,-106.17559814,-9.80675030,40.56607437,-0.14879265,0.48897159,0.06447256,0.07977033,3.69832802,-0.05158889,-0.96591479,0.20232320,-0.13653532,0.08620998,699.42205546,616.90722656,40.63696671,1,0,1771693866452912550
C,30,0,1217.57293958,32.10881042,94008.23437500,0.56087619,0.13652137,-0.00373537,151.57902527,145.80958557,-4.01629496,7.66482973,-14.93573666,-45.14331436,-724.88745117,-128.25239563,618.15393066,-106.16051483,-9.78525448,40.47709656,0.01553235,0.00824870,-0.13524424,0.08636213,3.67968440,-0.07848644,-0.96186709,0.19841574,-0.16053405,0.09834620,699.73195698,617.49890137,40.56607437,1,0,1771693866463832406
C,30,0,1217.58310789,32.10343933,94002.20312500,0.09059789,0.03570028,-0.01361313,152.36485291,145.96217346,-4.20702982,6.16910553,-14.98219585,-45.16979218,-726.16766357,-128.28739929,618.95556641,-106.13574219,-9.75276470,40.37346268,-0.00460808,0.12185058,-0.25098997,0.07515693,3.66847968,-0.06796714,-0.95888865,0.19428559,-0.18374102,0.09499978,700.03396911,618.15393066,40.47709656,1,0,1771693866474830720
C,30,0,1217.59435365,32.10630798,93996.85937500,0.35822895,0.12581873,-0.08748895,153.54740906,146.29786682,-3.74163675,3.88498473,-14.97410107,-45.52643967,-727.11328125,-128.31161499,619.54901123,-106.12149811,-9.72648907,40.30737305,-0.06714452,0.25151825,0.02546614,0.07468658,3.69305468,-0.05971135,-0.95497835,0.19349647,-0.20072031,0.10142327,700.42533848,618.95556641,40.37346268,1,0,1771693866485836259
C,30,0,1217.60560578,32.09385681,93988.98437500,0.14867374,0.31141064,0.02946062,154.44767761,146.67933655,-3.40594339,2.38295197,-14.91760063,-45.55869293,-727.92779541,-128.32623291,620.09234619,-106.10241699,-9.70465183,40.24689102,0.08157176,0.02726809,-0.20728786,0.06818940,3.65718126,-0.05851284,-0.95313710,0.18946667,-0.21625271,0.09416385,700.75765241,619.54901123,40.30737305,1,0,1771693866496848931
