state,extension,timestamp,gpsCorrelTimestampFlags,gpsCorrelTimestampTow,gpsCorrelTimestampWeekNum,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estOrientQuaternionW,estPressureAlt,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAttitudeUncertQuaternionW,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ
TEST_STATE,0.5,1726608206694919026,4,302.7210083,0,-0.08812074363,-0.02378120273,0.9775394797,0.06326918304,0.07016205788,0.0701797381,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206695918592,4,302.7219849,0,-0.07835410535,-0.03265824914,0.9797241688,0.05930096284,0.06563688815,0.06511566043,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206695343693,,,,,,,,,,302.7219849,0,0.0175667759,-0.6481143236,-0.7611420751,-0.01738153398,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.07257959992,0.06906661391,0.07038266957,-1.048844218,-0.002767575439,9.716934204
TEST_STATE,0.5,1726608206696916992,4,302.7229919,0,-0.07686312497,-0.02919364348,0.987746954,0.05432686582,0.06124779955,0.06673122197,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206697914368,4,302.723999,0,-0.08288705349,-0.02006318793,0.9963163733,0.0509060137,0.06075524539,0.06222995371,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206697341696,,,,,,,,,,302.723999,0,0.01766136661,-0.6481622458,-0.7610992789,-0.01737299375,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.05986033008,0.06369576603,0.06158531085,-0.7344365716,-0.3661670089,9.56496048
TEST_STATE,0.5,1726608206698910720,4,302.7250061,0,-0.08194373548,-0.01362215076,1.001256108,0.05221080408,0.06336823851,0.05909745768,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206699906304,4,302.7260132,0,-0.06953942776,-0.01545563992,0.9941582084,0.04857662693,0.06163593754,0.06073161587,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206699343360,,,,,,,,,,302.7260132,0,0.01774452068,-0.6482067704,-0.7610595226,-0.01736861654,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.05164601281,0.05706385896,0.06071220711,-0.7974560857,-0.2022102624,9.780302048
TEST_STATE,0.5,1726608206700906496,4,302.7269897,0,-0.05545106903,-0.02516128868,0.9834090471,0.0506154187,0.05269483104,0.05790726468,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206701905664,4,302.7279968,0,-0.0493863672,-0.02457576245,0.9783445001,0.0448352322,0.04811256379,0.05347630754,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206701342976,,,,,,,,,,302.7279968,0,0.01782361977,-0.6482494473,-0.7610213757,-0.01736645214,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.05135402456,0.06039863452,0.05658776313,-0.7011061907,-0.1281952262,9.77742672
TEST_STATE,0.5,1726608206702904064,4,302.7290039,0,-0.04337590188,-0.01109360345,0.9792361259,0.03689111024,0.04693648964,0.05176683143,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206703901440,4,302.730011,0,-0.04535034671,0.02018518187,0.9878863692,0.03815149516,0.04551272839,0.03828902543,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206703341056,,,,,,,,,,302.730011,0,0.01789644547,-0.6482884288,-0.7609865665,-0.01736134849,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.04823618755,0.04371531308,0.05053249002,-0.4511370361,-0.2723474801,9.56975174
TEST_STATE,0.5,1726608206704897792,4,302.7309875,0,-0.05429322273,0.02967158705,1.005844951,0.03693986684,0.04059016705,0.03034434095,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206705893120,4,302.7319946,0,-0.0556480661,0.01346863061,1.003409505,0.03900501877,0.04591472447,0.02327905968,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206705337088,,,,,,,,,,302.7319946,0,0.01795786619,-0.6483203173,-0.7609579563,-0.01735620387,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.03709553182,0.04301331192,0.03734382987,-0.4224556088,0.184301123,9.675227165
TEST_STATE,0.5,1726608206706887680,4,302.7330017,0,-0.04342573881,-0.002552434802,0.99588269,0.03755047172,0.0455317013,0.01710256934,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206707881472,4,302.7340088,0,-0.0227741655,-0.009608251974,0.9831610918,0.03575978056,0.04227779433,0.009392649867,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206707331584,,,,,,,,,,302.7340088,0,0.01801529713,-0.6483404636,-0.7609395981,-0.01735361852,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.03994587064,0.0409966521,0.01918404177,-0.5712243319,0.1905645281,9.900484085
TEST_STATE,0.5,1726608206708874240,4,302.7349854,0,-0.009641625918,-0.005817146972,0.9772910476,0.02972880751,0.03997137398,0.002405296545,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206709866240,4,302.7359924,0,-0.02243948542,0.02299590781,0.988676548,0.02483903989,0.03323093429,-0.004810519516,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206709324288,,,,,,,,,,302.7359924,0,0.01807151921,-0.6483486295,-0.7609313726,-0.0173503682,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.03732388094,0.04036332294,0.005977582186,-0.2219786942,-0.1316653937,9.640688896
TEST_STATE,0.5,1726608206710857472,4,302.7369995,0,-0.03694875538,0.03373706713,0.9928337932,0.02244870551,0.02953183837,-0.01324618608,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206711847680,4,302.7380066,0,-0.04057665914,0.03062624484,0.9946379662,0.02554536425,0.02838163078,-0.01800276339,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206711314944,,,,,,,,,,302.7380066,0,0.01811914518,-0.6483464241,-0.7609320879,-0.01734972931,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.02550949156,0.03133769333,-0.008573456667,-0.1562545747,0.1860032082,9.656996727
TEST_STATE,0.5,1726608206712837120,4,302.7390137,0,-0.03269306943,0.03476275876,0.9975935221,0.02349014394,0.02913814783,-0.02840171754,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206713830144,4,302.7399902,0,-0.02269648947,0.029008938,0.9999761581,0.0252213832,0.03052229434,-0.035710603,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206713308416,,,,,,,,,,302.7399902,0,0.01815699227,-0.6483336091,-0.7609421611,-0.01734871604,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.02592362091,0.02502938733,-0.02267354727,-0.4367482066,0.3394150138,9.763829231
TEST_STATE,0.5,1726608206714822400,4,302.7409973,0,-0.02860370837,0.03458151966,1.002708077,0.02620688453,0.02779322118,-0.04068478197,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206715813632,4,302.7420044,0,-0.04227254167,0.04668694362,1.007732987,0.02742618136,0.02903201059,-0.04929854721,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206715300352,,,,,,,,,,302.7420044,0,0.01819348522,-0.6483086348,-0.7609626055,-0.01734678447,68.9196167,2,1,0,0.000887878472,0.01245448273,0.01057382859,0.0007861710037,0.02595438808,0.02812786773,-0.04054258019,-0.215780884,0.3076437116,9.811396599
TEST_STATE,0.5,1726608206716803840,4,302.7430115,0,-0.04624084383,0.04530626535,1.000502467,0.03073861264,0.02971965075,-0.06097241864,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206717793280,4,302.743988,0,-0.04383528605,0.03956065327,0.9960649014,0.03095203638,0.02290515788,-0.0671652928,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206717290496,,,,,,,,,,302.743988,0,0.01823099144,-0.6482723951,-0.7609926462,-0.01734403707,68.9196167,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.02922009304,0.02555448562,-0.05216668546,-0.4086359143,0.4536696672,9.882059097
TEST_STATE,0.5,1726608206718781952,4,302.7449951,0,-0.03980438784,0.02443689108,0.9912535548,0.02793486789,0.02315898798,-0.06955780834,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206719774976,4,302.7460022,0,-0.03108320013,0.00512627326,0.9849218726,0.02738188766,0.02245098352,-0.07220482826,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206719290112,,,,,,,,,,302.7460022,0,0.01826838031,-0.6482239366,-0.7610331774,-0.01733665168,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.03366935626,0.0219784081,-0.07260587811,-0.4465471208,0.3938858509,9.753396988
TEST_STATE,0.5,1726608206720773120,4,302.7470093,0,-0.02905097976,0.002654180862,0.984354496,0.02377587557,0.02586540952,-0.07729110867,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206721770240,4,302.7479858,0,-0.03445818648,0.005974275991,0.9922615886,0.02517902292,0.02374549955,-0.08042813838,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206721288192,,,,,,,,,,302.7479858,0,0.01830323786,-0.6481667161,-0.7610812783,-0.01732814685,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.0282237418,0.02027666382,-0.07533529401,-0.3077813685,0.0374670364,9.655045509
TEST_STATE,0.5,1726608206722766592,4,302.7489929,0,-0.04412233829,0.007204616908,0.9968982935,0.02217113785,0.02374330163,-0.08261656761,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206723761920,4,302.75,0,-0.04663366079,0.008444501087,1.001470566,0.01821920276,0.02512164786,-0.0830502063,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206723283968,,,,,,,,,,302.75,0,0.01833566278,-0.6481050849,-0.7611330748,-0.01732314378,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.02547801659,0.02283375151,-0.0843270272,-0.3219408095,0.04495496303,9.714901924
TEST_STATE,0.5,1726608206724756224,4,302.7510071,0,-0.04876549169,-0.001729766838,0.99912256,0.02050775103,0.0231226515,-0.08592637628,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206725750016,4,302.7520142,0,-0.043526683,-0.01628068462,0.9908986092,0.0219860319,0.01847889274,-0.08453118056,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206725277952,,,,,,,,,,302.7520142,0,0.01836606488,-0.6480392814,-0.7611883879,-0.0173222106,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01968156919,0.0224867817,-0.08651784062,-0.4830139279,0.08443969488,9.8273983
TEST_STATE,0.5,1726608206726743040,4,302.7529907,0,-0.04422317073,-0.01541232783,0.9861146808,0.01599443518,0.01776881702,-0.0820139274,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206727735040,4,302.7539978,0,-0.05295116454,-0.01373216137,0.9872092009,0.01478405297,0.01169539429,-0.07991589606,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206727270656,,,,,,,,,,302.7539978,0,0.01839351282,-0.6479719281,-0.7612451315,-0.01731970534,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.02414764091,0.01630252227,-0.08855004609,-0.4428370297,-0.1654892713,9.724719048
TEST_STATE,0.5,1726608206728726016,4,302.7550049,0,-0.06475555152,-0.01309015881,0.9933857322,0.01078980602,0.01339910831,-0.07850904018,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206729716224,4,302.756012,0,-0.07609882206,-0.01715132967,0.9986429811,0.007033864036,0.01580891013,-0.07501579821,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206729261568,,,,,,,,,,302.756012,0,0.01841473393,-0.6479063034,-0.7613005638,-0.01731503569,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01479852945,0.01018910855,-0.0823456645,-0.5058928728,-0.1349524558,9.66433239
TEST_STATE,0.5,1726608206730705664,4,302.7569885,0,-0.07627107203,-0.02851453796,0.9939529896,0.00683957804,0.01356881578,-0.0722027421,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206731698688,4,302.7579956,0,-0.07644970715,-0.03200519085,0.9916595817,0.005345973186,0.009716383182,-0.06671252102,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206731255296,,,,,,,,,,302.7579956,0,0.01842980646,-0.647844851,-0.7613524795,-0.01731546223,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.008146676235,0.01352963969,-0.07805250585,-0.7629154921,-0.1589598954,9.803255081
TEST_STATE,0.5,1726608206732690944,4,302.7590027,0,-0.08360648155,-0.02646446414,0.9959412813,0.008520882577,0.009412499145,-0.06229706109,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206733682432,4,302.7600098,0,-0.08809071779,-0.02304060198,0.993252635,0.006502408069,0.01410757285,-0.06675390899,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206733247232,,,,,,,,,,302.7600098,0,0.01844145358,-0.6477882862,-0.7614002824,-0.01731771231,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.007257248741,0.007319515571,-0.0696644634,-0.7499313354,-0.3431150317,9.714304924
TEST_STATE,0.5,1726608206734673152,4,302.7609863,0,-0.09252034873,-0.008668049239,0.9950379133,0.006416180171,0.01082673762,-0.06116784737,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206735662848,4,302.7619934,0,-0.09183319658,-0.007092895452,0.9908772707,0.009564450942,0.0121849319,-0.06241738051,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206735237376,,,,,,,,,,302.7619934,0,0.01845260896,-0.6477357745,-0.7614446282,-0.0173184257,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.009581541643,0.01077402476,-0.06738850474,-0.8782287836,-0.2147554904,9.758636475
TEST_STATE,0.5,1726608206736651520,4,302.7630005,0,-0.09151097387,-0.01768037304,0.9973304272,0.0097332187,0.008834171109,-0.05688015372,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206737644544,4,302.7640076,0,-0.09088055044,-0.01691146195,0.9950314164,0.01083961502,0.01256161369,-0.05169379339,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206737231360,,,,,,,,,,302.7640076,0,0.01846537739,-0.6476857066,-0.7614869475,-0.01731816679,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01066675689,0.008510051295,-0.06326210499,-0.9156256914,-0.0274965819,9.730173111
TEST_STATE,0.5,1726608206738636800,4,302.7650146,0,-0.09168052673,-0.01502354257,1.004920602,0.009258860722,0.008419203572,-0.04708250239,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206739628032,4,302.7659912,0,-0.09863325208,-0.01337852143,1.000962257,0.006167297252,0.01106166095,-0.04437280819,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206739228928,,,,,,,,,,302.7659912,0,0.01847828366,-0.6476408243,-0.7615248561,-0.01731595397,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01239409298,0.008434017189,-0.05372339487,-0.8913522363,-0.2002636939,9.782165527
TEST_STATE,0.5,1726608206740624128,4,302.7669983,0,-0.1072793305,-0.007462037727,1.003498077,0.008497950621,0.01778589003,-0.04216599464,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206741619456,4,302.7680054,0,-0.09690231085,-0.004303489812,0.9968016744,0.01241914649,0.01911943592,-0.04139856994,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206741224960,,,,,,,,,,302.7680054,0,0.0184898302,-0.6476024389,-0.761557281,-0.01731409878,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.007927602157,0.006879224442,-0.04624715447,-0.9573698044,-0.1282388568,9.854007721
TEST_STATE,0.5,1726608206742614016,4,302.7690125,0,-0.08445971459,-0.005406079814,0.9941900373,0.01416185405,0.01495375391,-0.03687765822,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206743607552,4,302.769989,0,-0.08395664394,-0.009083029814,0.9930542707,0.007930774242,0.01286388375,-0.03526852652,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206743218944,,,,,,,,,,302.769989,0,0.018505916,-0.647567749,-0.7615863681,-0.01731478423,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01415035687,0.01863374189,-0.04368540272,-0.9957685471,-0.02935774997,9.795133591
TEST_STATE,0.5,1726608206744600320,4,302.7709961,0,-0.07941311598,-0.01275561657,0.9898732305,0.009996085428,0.0133595271,-0.03530122712,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206745592064,4,302.7720032,0,-0.07750670612,-0.003079446033,1.001261353,0.01084381156,0.01572080143,-0.03416385874,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206745211136,,,,,,,,,,302.7720032,0,0.01852419041,-0.6475365758,-0.7616124153,-0.01731495187,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01131938212,0.009533856995,-0.03697168082,-0.7853863239,-0.08596872538,9.73240757
TEST_STATE,0.5,1726608206746583040,4,302.7730103,0,-0.07450535148,-0.00232724566,1.006875515,0.01361771859,0.0159730278,-0.03095781058,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206747572992,4,302.7739868,0,-0.06295650452,-0.01763274521,1.005827546,0.01597961597,0.01794910245,-0.02628239989,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206747202048,,,,,,,,,,302.7739868,0,0.01854004338,-0.647507906,-0.761636436,-0.01731367595,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01304897573,0.01306576841,-0.03723076358,-0.749297142,-0.05890108645,9.788799286
TEST_STATE,0.5,1726608206748562176,4,302.7749939,0,-0.05275771022,-0.0241717957,1.001398087,0.01453905366,0.01761412807,-0.02152708918,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206749555456,4,302.776001,0,-0.03846685961,-0.0331989564,0.990537703,0.01443347428,0.01556877512,-0.01544605009,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206749195776,,,,,,,,,,302.776001,0,0.01856036298,-0.6474821568,-0.7616578937,-0.01731159352,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01813522354,0.01528657228,-0.02896120586,-0.6286022067,-0.1432966441,9.883192062
TEST_STATE,0.5,1726608206750547968,4,302.7770081,0,-0.03376162052,-0.0359211117,0.9887049794,0.01088860817,0.01643349603,-0.01877404191,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206751539456,4,302.7780151,0,-0.03685005754,-0.01945786178,0.9888958931,0.005622014403,0.008982281201,-0.01715139672,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206751187712,,,,,,,,,,302.7780151,0,0.01858185418,-0.6474637389,-0.7616730928,-0.01730844751,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01569588482,0.01344999485,-0.01788709685,-0.3708563149,-0.3298992813,9.719380379
TEST_STATE,0.5,1726608206752530176,4,302.7789917,0,-0.03476569429,-0.01400665659,0.9917064309,0.002233254258,0.008755440824,-0.01830280572,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206753519872,4,302.7799988,0,-0.03364932537,-0.01222133916,0.9916930795,-0.001733550802,0.003969647456,-0.01957515813,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206753177856,,,,,,,,,,302.7799988,0,0.01859716699,-0.6474484205,-0.7616857886,-0.01730712876,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.007152296137,0.008227583021,-0.02135538682,-0.341180712,-0.2286524326,9.691696167
TEST_STATE,0.5,1726608206754508544,4,302.7810059,0,-0.03247139975,-0.01019206084,0.9897597432,-5.15E-05,-6.05E-05,-0.02179658599,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206755501824,4,302.7820129,0,-0.02948515117,0.000594352372,0.9970949292,-0.0005377217894,0.002551784739,-0.02003546618,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206755172352,,,,,,,,,,302.7820129,0,0.01860301755,-0.6474315524,-0.7616999745,-0.01730839722,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,-0.0003897310235,0.002383207669,-0.02256033011,-0.3254684806,-0.1060179397,9.733983994
TEST_STATE,0.5,1726608206756494592,4,302.7829895,0,-0.03480087593,0.01685870439,1.010550499,-0.00260538375,0.003431868274,-0.0219555255,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206757486592,4,302.7839966,0,-0.04023859277,0.02984280139,1.01035285,-0.003299396951,0.009240057319,-0.02415177599,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206757164544,,,,,,,,,,302.7839966,0,0.01860336959,-0.6474138498,-0.7617149949,-0.01730855368,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.001787811634,-0.001589430729,-0.02391238883,-0.2907955945,-0.007054455578,9.759056091
TEST_STATE,0.5,1726608206758477824,4,302.7850037,0,-0.04174369201,0.035584867,1.003214598,0.00261013722,0.001799433958,-0.02122038044,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206759468032,4,302.7860107,0,-0.03801713884,0.03557221219,0.9987001419,0.008314888924,0.009221278131,-0.02633015625,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206759160064,,,,,,,,,,302.7860107,0,0.0186045263,-0.6473943591,-0.7617315054,-0.01731061377,68.36209106,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,-0.002129683271,0.006081137806,-0.027213756,-0.4015137255,0.3202920854,9.950531006
TEST_STATE,0.5,1726608206760462592,4,302.7869873,0,-0.03192519769,0.02469159663,0.9961056113,0.007372138556,0.0131167192,-0.02879690938,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206761456128,4,302.7879944,0,-0.02778840438,0.0176521726,0.9922325015,0.01077153534,0.01195043884,-0.03034491278,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206761154048,,,,,,,,,,302.7879944,0,0.01861038618,-0.6473734379,-0.7617491484,-0.01731077395,68.19298553,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01086122449,0.003120592562,-0.02731851488,-0.3841594458,0.3667972684,9.77966404
TEST_STATE,0.5,1726608206762448640,4,302.7890015,0,-0.02807384729,0.01881865785,0.9938976765,0.007675630972,0.009233026765,-0.02988476492,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206763440384,4,302.7900085,0,-0.03676964343,0.02316919155,1.000670314,0.006392327137,0.009174152277,-0.03271980211,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206763145984,,,,,,,,,,302.7900085,0,0.01862249896,-0.647349894,-0.7617689371,-0.01730738021,68.19298553,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.0115555767,0.01101852674,-0.03369869292,-0.2608648539,0.151687175,9.729278564
TEST_STATE,0.5,1726608206764431360,4,302.7909851,0,-0.04663140699,0.02590682171,1.006311655,0.008195017464,0.01266698632,-0.03210319206,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206765421568,4,302.7919922,0,-0.04641465098,0.02462274395,1.007396221,0.01166856475,0.0148454383,-0.0321912989,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206765136640,,,,,,,,,,302.7919922,0,0.01863447949,-0.6473234296,-0.7617911696,-0.01730630919,68.19298553,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.007341798861,0.005936110392,-0.03490807489,-0.3459831178,0.2230988741,9.806354523
TEST_STATE,0.5,1726608206766410752,4,302.7929993,0,-0.04051317647,0.01635170542,1.003754854,0.008810461499,0.01632737368,-0.03009514138,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206767404288,4,302.7940063,0,-0.03256474063,0.007432432845,1.000165939,0.01028153673,0.01617605239,-0.03140707687,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206767130624,,,,,,,,,,302.7940063,0,0.01864784211,-0.6472964883,-0.7618137598,-0.01730527729,68.19298553,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01331305038,0.01317765564,-0.03482886404,-0.4863453805,0.2523037791,9.894859314
TEST_STATE,0.5,1726608206768397056,4,302.7950134,0,-0.03253212199,0.004661227576,0.9926256537,0.01262821443,0.01613375731,-0.03714023903,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206769388800,4,302.79599,0,-0.0362405926,0.00560798496,0.9936251044,0.01387098897,0.01405883115,-0.03644262627,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206769122560,,,,,,,,,,302.79599,0,0.01866552234,-0.6472700834,-0.7618357539,-0.01730561629,68.19298553,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01080626342,0.01429149322,-0.0333513245,-0.3150918484,0.06295960397,9.803304672
TEST_STATE,0.5,1726608206770379520,4,302.7969971,0,-0.04212145135,0.00193440821,0.9968442917,0.01117136981,0.01207828987,-0.03282605484,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206771369216,4,302.7980042,0,-0.04482536018,-0.01156216115,1.001162529,0.009782012552,0.01338143274,-0.03402012214,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206771112704,,,,,,,,,,302.7980042,0,0.01868361235,-0.6472411752,-0.7618598938,-0.01730458625,68.19298553,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01609392092,0.01203858852,-0.04124414176,-0.3486880064,0.04465970397,9.718815804
TEST_STATE,0.5,1726608206772358144,4,302.7990112,0,-0.03888966143,-0.02496157959,0.9985386133,0.0069006267,0.01426773984,-0.02942357212,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206773351680,4,302.7999878,0,-0.03626300022,-0.03245650604,0.9941475391,0.009306568652,0.01299472898,-0.02275618538,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608206773106944,,,,,,,,,,302.7999878,0,0.01870012097,-0.6472114921,-0.7618847489,-0.01730220392,68.19298553,2,1,0,0.0008852437604,0.01243659854,0.01058868505,0.0007920396747,0.01087690145,0.01013047621,-0.03550182283,-0.4531272054,-0.1008078009,9.820405006
